chrom id pos type region_tag1 region_tag2 cs_index susie_pip mu2
1 ATP5IF1 28223554 gene 1 19 0 0.0304270802674029 16.2678448090399
1 PHC2 33544200 gene 1 21 0 0.0385478388642359 10.5224856048426
1 THRAP3 36249239 gene 1 22 0 0.0115534312427262 5.51830807306758
1 DNALI1 37551104 gene 1 23 0 0.0337198314298945 8.62933347584605
1 INPP5B 37794831 gene 1 23 0 0.0993395285175978 18.604149249884
1 MANEAL 37794831 gene 1 23 0 0.0993395285175975 18.604149249884
1 GNL2 37497940 gene 1 23 0 0.150131679107216 22.5251762435845
1 C1orf109 37726665 gene 1 23 0 0.0362331574314858 9.28575343090254
1 GRIK3 37244900 gene 1 23 0 0.0660956522977033 14.8086767170685
1 BMP8A 39502011 gene 1 24 0 0.0197510987392002 5.56006084718382
1 NDUFS5 39011141 gene 1 24 0 0.0173760931855363 4.51331840171595
1 COL9A2 40558890 gene 1 25 0 0.0101460262942829 7.71627213602952
1 TRIT1 39803339 gene 1 25 0 0.017828940850885 11.8467228628122
1 CCDC30 42432114 gene 1 26 0 0.0270131035376985 6.03476506482715
1 PPIH 42424241 gene 1 26 0 0.02411758679539 4.67928596226941
1 C1orf50 42669767 gene 1 26 0 0.0267885120108158 5.52580922784134
1 EBNA1BP2 43234469 gene 1 26 0 0.0694979872206762 14.2617807611408
1 SVBP 42830524 gene 1 26 0 0.0317918777695454 7.26449200535249
1 MED8 43291850 gene 1 26 0 0.0267610264504057 5.55252168400828
1 ST3GAL3 43733798 gene 1 27 0 0.0373949586664568 23.4062066955565
1 LURAP1 46207228 gene 1 28 0 0.0431613400203567 6.04402627516497
1 PTCH2 44844562 gene 1 28 0 0.0516586509556677 7.69349714826222
1 AKR1A1 45555958 gene 1 28 0 0.0666238448845622 10.0400557287738
1 ARMH1 44672031 gene 1 28 0 0.086885340502011 12.5078819050372
1 CYP4Z1 47142179 gene 1 29 0 0.0256834790332657 5.50938537995615
1 SPATA6 48122332 gene 1 30 0 0.0328471734310848 6.46213611370799
1 AGBL4 50244860 gene 1 32 0 0.0201607774516875 6.99366370508231
1 LRP8 53288432 gene 1 33 0 0.0216134765164763 6.17533489168669
1 ECHDC2 52839250 gene 1 33 0 0.0326656396494196 9.93362028047541
1 TTC39A 51317525 gene 1 33 0 0.0275626995289217 8.38582953779576
1 NRDC 51749747 gene 1 33 0 0.0190795219086392 5.0435701773937
1 CZIB 53166230 gene 1 33 0 0.0179719168831148 4.50119453880068
1 ACOT11 54303592 gene 1 34 0 0.0233021691705249 10.1310065357196
1 SSBP3 54364896 gene 1 34 0 0.0180013193730211 7.7883327158291
1 PLPP3 56817278 gene 1 36 0 0.0617320006524898 17.7517667760849
1 MYSM1 58466517 gene 1 37 0 0.0349335019015907 7.40934538912002
1 OMA1 58578736 gene 1 37 0 0.0291987143549295 5.77401117601541
1 FGGY 59481543 gene 1 38 0 0.0153075779359957 6.75519442634779
1 PATJ 61756317 gene 1 39 0 0.0439743567716899 11.3687815654926
1 TM2D1 61723869 gene 1 39 0 0.0563520438879536 13.6487567870887
1 ATG4C 62829701 gene 1 39 0 0.0206667384284299 4.51152821056046
1 EFCAB7 63456211 gene 1 40 0 0.0299556158540123 7.47284333993785
1 ALG6 63544038 gene 1 40 0 0.0305298242246383 7.64587527727894
1 ITGB3BP 63528821 gene 1 40 0 0.0273659215198555 6.64941164488204
1 PDE4B 66246762 gene 1 41 0 0.0152085721474033 6.82120876903966
1 JAK1 64917109 gene 1 41 0 0.106540700104538 23.5051699324395
1 LEPR 65429447 gene 1 41 0 0.0122458245407869 4.57152366416046
1 CTH 70167206 gene 1 44 0 0.0357746902065882 9.12827567549337
1 NEGR1 72485661 gene 1 46 0 0.0129332208943547 7.07802815900894
1 MSH4 75784951 gene 1 47 0 0.0176791635145966 7.26462865685413
1 FPGT 74198025 gene 1 47 0 0.0370635749795347 13.9991002726907
1 LRRIQ3 74198025 gene 1 47 0 0.0370635749795347 13.9991002726907
1 TNNI3K 74000981 gene 1 47 0 0.0640730204625405 19.0277317211242
1 CRYZ 74782782 gene 1 47 0 0.0137230222599513 4.97004482730558
1 ACADM 75724884 gene 1 47 0 0.0190187331942295 7.92701210695554
1 ST6GALNAC3 76099510 gene 1 47 0 0.0143285929239111 5.36099912563562
1 TYW3 74724163 gene 1 47 0 0.0130421042225903 4.50951731211425
1 SLC44A5 75373613 gene 1 47 0 0.0139168616700412 5.09706473136909
1 PIGK 77088857 gene 1 48 0 0.0139926089862505 5.59830414499135
1 DNAJB4 77811292 gene 1 48 0 0.0237785192219845 10.4070892794436
1 GIPC2 77803522 gene 1 48 0 0.0310723239846894 12.8421196849731
1 TTLL7 83873681 gene 1 51 0 0.027971227002271 8.85373658927112
1 GNG5 84352541 gene 1 51 0 0.0319694611903556 9.56790353619965
1 C1orf52 85264892 gene 1 52 0 0.19587617481832 27.1176306975868
1 SPATA1 84624269 gene 1 52 0 0.0195409562024362 5.67443736372691
1 DDAH1 85091108 gene 1 52 0 0.0195213197611165 5.66514573251045
1 ZNHIT6 85709842 gene 1 52 0 0.0171896958498123 4.51185688841393
1 SELENOF 86807322 gene 1 53 0 0.03387239395348 8.95866764636862
1 GBP2 89099202 gene 1 54 0 0.0331061940107741 8.19085425336536
1 HFM1 91359068 gene 1 55 0 0.0121721342636194 5.71397611081773
1 CDC7 91547279 gene 1 56 0 0.0267640259653136 5.91832154882675
1 DIPK1A 92960784 gene 1 56 0 0.0260000538513494 6.6414593019735
1 FNBP1L 93537256 gene 1 57 0 0.0281767674630065 4.74505627818528
1 SNX7 98484412 gene 1 60 0 0.00851492498052653 6.01998601885124
1 RNPC3 103374703 gene 1 65 0 0.0474879731034784 15.277203765695
1 GSTM4 109651023 gene 1 67 0 0.0416458538027183 12.7614880727274
1 GPSM2 108703606 gene 1 67 0 0.0991826859477355 21.3668826101367
1 SLC25A24 108194680 gene 1 67 0 0.227191881958941 28.4750989780348
1 VAV3 107916638 gene 1 67 0 0.0180363627975175 5.1659636146833
1 OVGP1 111189970 gene 1 68 0 0.0252911825739953 4.97069854126232
1 INKA2 111738052 gene 1 69 0 0.0347492810725985 13.4005156610447
1 ATP5PB 111273841 gene 1 69 0 0.0147937662607399 5.64080650035411
1 WNT2B 112384134 gene 1 69 0 0.0261680513286369 10.8162337936564
1 RAP1A 111668100 gene 1 69 0 0.121318878504379 24.9876551454503
1 CAPZA1 112736341 gene 1 70 0 0.0403274607198708 10.507277010034
1 SYT6 114018602 gene 1 70 0 0.0286277752069486 7.37958458291763
1 MAGI3 113276856 gene 1 70 0 0.1237175296623 20.9191324612401
1 TSPAN2 115069601 gene 1 71 0 0.0161556060782518 7.80151643209562
1 NGF 115298771 gene 1 71 0 0.0608552177472387 22.1269668797475
1 VANGL1 115686772 gene 1 72 0 0.019190822890211 11.7195193188493
1 TRIM45 117341212 gene 1 72 0 0.0251344194768016 14.1698762096183
1 MAN1A2 117333815 gene 1 72 0 0.00955042102684212 5.4028417286893
1 MAB21L3 116090667 gene 1 72 0 0.0093121526357195 5.17456100482782
1 NOTCH2 119849616 gene 1 73 0 0.0157847869855617 6.58499237712119
1 NBPF12 147023772 gene 1 73 0 0.0188202971998592 8.17944625353962
1 S100A10 151985668 gene 1 74 0 0.0559414660041901 8.31371015941224
1 THEM4 151886412 gene 1 74 0 0.0567736621262612 8.44976583411678
1 SLC39A1 153838891 gene 1 75 0 0.0203328694729749 6.59795507046248
1 NUP210L 154348466 gene 1 75 0 0.0549080650816439 14.9828844247834
1 ADAM15 155185377 gene 1 76 0 0.0240651340758827 11.4220939101376
1 CKS1B 154946604 gene 1 76 0 0.0908735099700706 24.458033236494
1 SCAMP3 155304078 gene 1 76 0 0.0472458005940745 16.1478255573494
1 ZBTB7B 154838995 gene 1 76 0 0.0155470500226185 6.08002563574618
1 NES 156679650 gene 1 77 0 0.0414921478299296 9.22545986774093
1 CRABP2 156865794 gene 1 77 0 0.0261126693285405 5.00017717841117
1 UHMK1 162251950 gene 1 79 0 0.0123524412137166 4.76060551462004
1 DCAF8 160418149 gene 1 79 0 0.0178252518034424 8.27751380165688
1 PIGM 159965487 gene 1 79 0 0.0123482084809229 4.7696678871013
1 DEDD 161354875 gene 1 79 0 0.0132679159265449 5.42209516445363
1 DDR2 162979777 gene 1 80 0 0.0115503442983996 7.65503342049763
1 PBX1 165105532 gene 1 80 0 0.0159466960111294 10.7492815065551
1 ALDH9A1 165680294 gene 1 81 0 0.0218786308909678 4.67542998224721
1 MGST3 165632128 gene 1 81 0 0.177039855601343 24.1027786325267
1 ADCY10 167599335 gene 1 82 0 0.0170622222632748 8.92205760716484
1 VAMP4 171742012 gene 1 84 0 0.0246733588000309 9.3244677897295
1 PIGC 172336606 gene 1 84 0 0.0175399644903174 6.22669402521309
1 DNM3 171854457 gene 1 84 0 0.0324493929433246 11.8191221976276
1 SLC9C2 173664389 gene 1 85 0 0.167330043658706 26.0088920785049
1 RABGAP1L 174766066 gene 1 85 0 0.030840686223185 8.48835016216724
1 ANKRD45 173370830 gene 1 85 0 0.0550493252768487 16.4106746858164
1 RALGPS2 178733740 gene 1 87 0 0.012550730726583 4.5765606292983
1 TDRD5 179575980 gene 1 89 0 0.0109258942948328 4.56977366750048
1 TOR1AIP2 179895624 gene 1 89 0 0.0174046623683061 8.64375644176158
1 TOR1AIP1 180158909 gene 1 89 0 0.0111742845230891 4.80087539549203
1 CACNA1E 181145671 gene 1 89 0 0.0144480250665117 7.07436034797498
1 RNASEL 182596139 gene 1 90 0 0.0198566218305519 4.78709443351803
1 ARPC5 183710777 gene 1 91 0 0.0198355673894242 6.86394613932465
1 LAMC2 183186170 gene 1 91 0 0.0300280950434376 10.6338679614725
1 NIBAN1 184646248 gene 1 92 0 0.0176436188736697 4.57707389678215
1 TPR 186421972 gene 1 92 0 0.0744112888044299 17.5641655223638
1 BRINP3 190417525 gene 1 95 0 0.0258851123794579 9.82751436943727
1 NEK7 198022602 gene 1 99 0 0.0233059498480815 5.71697026191352
1 NR5A2 199820842 gene 1 100 0 0.0390633821416357 9.07047323623039
1 CAMSAP2 200499355 gene 1 101 0 0.0725717560440141 20.0400894047411
1 TMEM9 201157613 gene 1 101 0 0.0138452980278715 5.1665315896227
1 LGR6 202163590 gene 1 102 0 0.0663501167986584 13.3337819890345
1 ETNK2 204163182 gene 1 103 0 0.0207466725317258 5.17709764849199
1 MFSD4A 205520787 gene 1 104 0 0.0184500740159799 5.41712418245399
1 CNTN2 204996529 gene 1 104 0 0.0572241487801272 15.7503430185135
1 RBBP5 205094821 gene 1 104 0 0.0168135039997677 4.57496392764172
1 SLC45A3 205813269 gene 1 104 0 0.103227063368011 21.2363583073764
1 ELK4 205808652 gene 1 104 0 0.0253222904123529 8.29200400986505
1 PM20D1 205820154 gene 1 104 0 0.172590253908227 26.1422924608411
1 CD46 207744154 gene 1 105 0 0.601992378334679 20.687895719192
1 CD55 207253598 gene 1 105 0 0.01291899091532 4.75198981824914
1 LPGAT1 212072450 gene 1 107 0 0.0187080640433658 7.29345941304687
1 HHAT 210632663 gene 1 107 0 0.014647904538498 5.07639107879838
1 ANGEL2 212950564 gene 1 108 0 0.0187562982969817 5.58335148272897
1 SMYD2 214362718 gene 1 108 0 0.017291207762032 4.98011007257605
1 TATDN3 212770454 gene 1 108 0 0.0495611218558502 14.2322918073334
1 VASH2 212964733 gene 1 108 0 0.0369848085875237 11.7618252976472
1 RRP15 218315161 gene 1 110 0 0.0115388855388697 4.51334834788437
1 NVL 224166076 gene 1 114 0 0.01001103318681 5.83473219653406
1 DEGS1 224115967 gene 1 114 0 0.00915204621815624 4.93478252443212
1 EPHX1 225825687 gene 1 115 0 0.018873177581809 4.91963044887329
1 RHOU 228927093 gene 1 116 0 0.0182772899391999 4.71465095399346
1 PSEN2 226782323 gene 1 116 0 0.0214702373771332 6.17562741834317
1 COQ8A 226905856 gene 1 116 0 0.0234125229479167 6.96230623452578
1 CDC42BPA 227419279 gene 1 116 0 0.0314498587523394 9.64836105480027
1 DISC1 231614099 gene 1 118 0 0.0239501174797339 5.65414117799389
1 EGLN1 231575666 gene 1 118 0 0.0297459169845847 7.62599323256371
1 TSNAX 231358330 gene 1 118 0 0.0341119049198614 8.87466953347057
1 NTPCR 233019717 gene 1 119 0 0.0901891873383477 18.6327970251604
1 PCNX2 233151627 gene 1 119 0 0.037599786629239 10.5578520222599
1 SLC35F3 234008252 gene 1 120 0 0.0834441365473667 13.473802983786
1 B3GALNT2 235593928 gene 1 121 0 0.076870153262674 15.5825490171
1 TBCE 235208230 gene 1 121 0 0.0464411694076858 11.1067579979314
1 TOMM20 234922526 gene 1 121 0 0.0348058074203126 8.41067555700178
1 LYST 235837005 gene 1 122 0 0.0215932744634241 5.1828808163976
1 GPR137B 236140031 gene 1 122 0 0.0247807108169442 6.4339142068113
1 NID1 236054704 gene 1 122 0 0.0206809169865509 4.79094583560193
1 FMN2 240711538 gene 1 126 0 0.027392542888584 4.87215733403067
1 SDCCAG8 243215685 gene 1 128 0 0.179413140065474 19.1355086093768
1 EFCAB2 245035798 gene 1 129 0 0.0268039416810348 7.96798158842718
1 ZNF496 247078334 gene 1 130 0 0.0131892757996488 5.14723131762886
1 OR2L5 247937246 gene 1 131 0 0.022780127372291 6.26168322362851
1 OR2L2 247937246 gene 1 131 0 0.022780127372291 6.26168322362851
1 OR2L13 247937246 gene 1 131 0 0.022780127372291 6.26168322362851
1 OR2L3 247965627 gene 1 131 0 0.026018972203909 7.47019948645763
1 OR2M3 247965627 gene 1 131 0 0.026018972203909 7.47019948645763
2 PXDN 1513015 gene 2 1 0 0.0135742886230689 4.86946683769769
2 COLEC11 3577209 gene 2 2 0 0.00963467056058087 5.18100050881953
2 SOX11 5838526 gene 2 4 0 0.0387578345270039 7.71493901423623
2 RNF144A 7026376 gene 2 5 0 0.0196352373991336 4.72986769904959
2 RSAD2 6750565 gene 2 5 0 0.031686871805009 9.09472749029384
2 TAF1B 9843557 gene 2 6 0 0.0183501014362099 7.10112790350651
2 ADAM17 9411578 gene 2 6 0 0.0198100402365249 7.79555037459941
2 HPCAL1 10331237 gene 2 7 0 0.0113587040120069 4.84755978812605
2 LPIN1 12073166 gene 2 7 0 0.0391833627633144 16.0959144558656
2 KCNF1 11095053 gene 2 7 0 0.0288208862483607 13.2927775019567
2 NBAS 15353757 gene 2 9 0 0.0253301334799013 11.5484996171351
2 RDH14 18650866 gene 2 11 0 0.0293063303859119 4.75763552158687
2 LAPTM4A 20049773 gene 2 12 0 0.150858329657243 21.6539322078493
2 HS1BP3 20644527 gene 2 12 0 0.0278056682613269 5.95399434032075
2 PUM2 20220955 gene 2 12 0 0.0288965751342042 6.30440769716195
2 TTC32 19890916 gene 2 12 0 0.0237081534162323 4.50392491678942
2 RHOB 20618194 gene 2 12 0 0.0443805032730104 10.2241373395127
2 KLHL29 23389651 gene 2 14 0 0.019389990043317 4.50469632632855
2 FAM228B 24143118 gene 2 14 0 0.0198343236954962 4.71028947001022
2 ITSN2 24502556 gene 2 15 0 0.0483985247476573 13.4788480046704
2 EFR3B 25060878 gene 2 15 0 0.0455332260111686 12.9190782770972
2 DTNB 25406656 gene 2 15 0 0.0181445565411934 4.53591328551584
2 KHK 27020133 gene 2 16 0 0.0392795673300405 16.8270898871817
2 CAD 27386345 gene 2 16 0 0.0151971663012928 4.61064027134199
2 PPP1CB 28535560 gene 2 17 0 0.0222719178347958 6.40830593046105
2 CLIP4 28991636 gene 2 17 0 0.0186280349510755 4.78678900602551
2 LTBP1 32726745 gene 2 20 0 0.0226125169303962 4.99747805254636
2 NLRC4 32500893 gene 2 20 0 0.021498714211186 4.53876021523055
2 NDUFAF7 37161880 gene 2 23 0 0.0129898556544616 10.9271038943603
2 CDC42EP3 37876405 gene 2 23 0 0.0080101738389704 4.85789350347963
2 FEZ2 36572372 gene 2 23 0 0.0232832517232936 15.076506464047
2 QPCT 37392326 gene 2 23 0 0.0105097333455814 7.99468127174669
2 RMDN2 37925698 gene 2 24 0 0.0517890539697645 11.3373017573723
2 SLC8A1 40265648 gene 2 26 0 0.0808436912793896 26.6833650955251
2 COX7A2L 42247161 gene 2 26 0 0.00995003307869913 7.63734072366655
2 DYNC2LI1 43817866 gene 2 27 0 0.114227479053502 15.9485475170088
2 PLEKHH2 43710361 gene 2 27 0 0.0343713130596088 4.8322938151417
2 SLC3A1 44281696 gene 2 28 0 0.0292765755039794 11.0665061841508
2 PPM1B 44280100 gene 2 28 0 0.0548407283282066 16.8114351354866
2 PREPL 44475646 gene 2 28 0 0.0167184144360724 5.97718367753302
2 STPG4 46891342 gene 2 29 0 0.062982654880714 13.7046377260266
2 TTC7A 46944816 gene 2 29 0 0.0255763346599528 5.45301655835119
2 EPCAM 47364630 gene 2 30 0 0.0150801813038948 4.51706025136837
2 CALM2 47249641 gene 2 30 0 0.0155241282915276 4.86047545222304
2 MCFD2 47130425 gene 2 30 0 0.0308133744436826 12.5558449905921
2 FOXN2 48148962 gene 2 31 0 0.0410334771038187 15.4487264992609
2 NRXN1 49874526 gene 2 32 0 0.0479780620282141 12.5223738107996
2 ACYP2 54002681 gene 2 35 0 0.0205152190997961 15.2935433313553
2 CLHC1 55232237 gene 2 36 0 0.00986838239619059 4.56356653096474
2 SPTBN1 54875471 gene 2 36 0 0.0122382333085306 6.66756964960663
2 C2orf74 61147367 gene 2 40 0 0.0121710022071937 6.11557368732453
2 CEP68 65049318 gene 2 42 0 0.0361329259480377 7.46945733317699
2 SERTAD2 64868918 gene 2 42 0 0.10351623885606 17.3172835625582
2 SPRED2 65412876 gene 2 42 0 0.0296176432329951 5.71905805666008
2 MEIS1 66728708 gene 2 43 0 0.11265813178562 16.7560578559489
2 ETAA1 67164180 gene 2 44 0 0.0310030611529848 6.65315901998291
2 PNO1 68124200 gene 2 45 0 0.0278408189613447 4.88680252951058
2 ARHGAP25 68676218 gene 2 45 0 0.0367729387261442 7.20709851015908
2 TIA1 69977943 gene 2 46 0 0.0441933611934587 7.77561949986341
2 AAK1 69690341 gene 2 46 0 0.0709672058996992 12.1400991177179
2 PCYOX1 70293983 gene 2 46 0 0.0313206831421637 4.62865769172669
2 GFPT1 69094577 gene 2 46 0 0.0343724082763318 5.47685056808482
2 VAX2 70656756 gene 2 47 0 0.0181352085416997 11.0330931278885
2 DYSF 71458012 gene 2 47 0 0.00863314049135089 4.75562351775123
2 MPHOSPH10 71131515 gene 2 47 0 0.00882772331310111 4.92043350732565
2 MTHFD2 74253532 gene 2 48 0 0.0330628746660038 14.2700974816025
2 ALMS1 73379365 gene 2 48 0 0.0184656823067524 22.7204300110565
2 INO80B 74665914 gene 2 48 0 0.0334998460917539 14.2027887186353
2 DOK1 74401570 gene 2 48 0 0.0166470323231932 8.06294059561567
2 TET3 73856383 gene 2 48 0 0.0148460837755854 7.57649663609939
2 GCFC2 75602333 gene 2 49 0 0.0231058045071045 6.56543101022725
2 MRPL19 75649064 gene 2 49 0 0.0189463105504918 5.56826211399555
2 LRRTM4 77624666 gene 2 50 0 0.0156814271093768 4.94688032187229
2 DNAH6 84854129 gene 2 53 0 0.0460673930095199 17.6645663034589
2 IMMT 86154373 gene 2 54 0 0.0158695572015771 4.50221566038946
2 CD8A 86821579 gene 2 54 0 0.0159900426199237 4.57074434013699
2 RNF181 85759526 gene 2 54 0 0.0483879438544139 14.6575183691535
2 REEP1 86259640 gene 2 54 0 0.0618464761064987 16.9172725657856
2 MRPL35 86000218 gene 2 54 0 0.0199913128334558 6.59566863478585
2 TGOLN2 85318367 gene 2 54 0 0.172604115511549 26.5964583627894
2 RPIA 88633798 gene 2 55 0 0.0633294774152906 13.3187128524581
2 THNSL2 88181085 gene 2 55 0 0.025190943110637 4.87827001204591
2 ZNF2 95195740 gene 2 57 0 0.0433916878632825 10.8641130998517
2 INPP4A 98533735 gene 2 58 0 0.0235443156967484 10.7989497571115
2 TSGA10 99090354 gene 2 58 0 0.0132010237585133 5.49690502830307
2 AFF3 99697142 gene 2 58 0 0.014197962708595 6.23356854138495
2 CREG2 101315616 gene 2 59 0 0.0312817854348042 7.1163464605875
2 MAP4K4 102072560 gene 2 60 0 0.0972924413029266 18.0389188661124
2 TMEM87B 112057044 gene 2 66 0 0.016379987558988 4.69913351642927
2 SLC35F5 113695364 gene 2 67 0 0.0160956464349565 6.4275781287172
2 TMEM177 119685438 gene 2 69 0 0.0127857779269248 10.2615793539731
2 CFAP221 119338783 gene 2 69 0 0.150112799000016 32.6503163037234
2 INSIG2 118083206 gene 2 69 0 0.0122345678574972 9.70469458314529
2 MZT2A 131472459 gene 2 78 0 0.0323081681285754 4.92411678522874
2 AMER3 130851683 gene 2 78 0 0.0335745739548 5.27489287223604
2 CCDC74A 131750242 gene 2 78 0 0.0365048669862338 6.03895168307072
2 CCNT2 134918338 gene 2 80 0 0.0475250303408039 7.13097299998279
2 TMEM163 134459567 gene 2 80 0 0.035677613942993 4.50593090109429
2 ZRANB3 135633160 gene 2 80 0 0.0428718404848727 6.18608205890358
2 THSD7B 136858853 gene 2 81 0 0.032772113142472 8.27407852711367
2 SPOPL 138276694 gene 2 82 0 0.0251577684777753 9.74246360818728
2 STAM2 152281483 gene 2 91 0 0.11658677400992 20.1324623335831
2 ARL6IP6 152616978 gene 2 91 0 0.0254853783827607 6.10219448802609
2 CCDC148 158271129 gene 2 95 0 0.247635603879482 27.6485838146836
2 PKP4 158663573 gene 2 95 0 0.0226464731605606 5.20469332751189
2 BAZ2B 159328782 gene 2 96 0 0.0102938760572953 4.51138585267023
2 TANC1 159108040 gene 2 96 0 0.0174880358494457 9.06774181954619
2 FIGN 163859077 gene 2 99 0 0.0197434634480397 5.07478466022496
2 COBLL1 164821298 gene 2 100 0 0.0386762381062381 10.9126451968856
2 SCN2A 165422299 gene 2 100 0 0.0306881945500156 8.8007745308425
2 GALNT3 165857585 gene 2 100 0 0.0860626258103086 18.291536420443
2 SCN1A 166158265 gene 2 100 0 0.019316602338275 4.59205620664134
2 SCN7A 166624785 gene 2 102 0 0.00784132340551746 4.91083312286026
2 STK39 168326816 gene 2 102 0 0.0132427245003958 9.72914997125751
2 KLHL23 169742815 gene 2 103 0 0.0290688678824511 8.43523034548744
2 METAP1D 172150525 gene 2 104 0 0.0214108468251764 12.5729769997437
2 ITGA6 172458081 gene 2 105 0 0.00989671411945947 8.37313291731233
2 CHN1 175007942 gene 2 106 0 0.0309840766730274 12.6743467795572
2 ATP5MC3 175194089 gene 2 106 0 0.0188924759750374 7.24304813298931
2 SESTD1 179238882 gene 2 108 0 0.0120945422933563 8.44750502867217
2 NCKAP1 183063641 gene 2 110 0 0.0161193020682761 4.54652822366363
2 FRZB 183021944 gene 2 110 0 0.0345046062738761 11.4648070787376
2 ITPRID2 182055266 gene 2 110 0 0.0163938126130009 4.69952391332681
2 ZSWIM2 186937451 gene 2 112 0 0.0055301856699248 4.5513606948815
2 STAT1 190846459 gene 2 113 0 0.0241678792994646 5.5777710363092
2 C2orf88 190374424 gene 2 113 0 0.199171494549346 25.2563581319744
2 WDR75 189489788 gene 2 113 0 0.0295087976675504 7.39465790399937
2 INPP1 190352531 gene 2 113 0 0.0214732109338519 4.50376681836455
2 STAT4 191261464 gene 2 114 0 0.0102270247722109 12.6720044568873
2 DNAH7 196031511 gene 2 116 0 0.364563046225934 22.90729442708
2 SLC39A10 195658161 gene 2 116 0 0.0232617733828279 8.12278105922031
2 C2orf66 196914709 gene 2 116 0 0.0414366693253316 16.1116309904386
2 ANKRD44 197302101 gene 2 117 0 0.0212309732698687 31.8643231731597
2 HSPE1 197748381 gene 2 117 0 0.0245930018523627 11.9959669304911
2 KCTD18 200636422 gene 2 118 0 0.0122914877240294 8.33388041824121
2 BZW1 200638453 gene 2 118 0 0.0108408599737313 7.3036991975148
2 NDUFB3 200896214 gene 2 119 0 0.0412754477224517 9.73294783447691
2 PPIL3 201117821 gene 2 119 0 0.0246041668275705 5.01441694351045
2 ICA1L 202845551 gene 2 120 0 0.0157220124444363 5.81661444284305
2 FZD7 202160021 gene 2 120 0 0.0203878501618371 8.17290972570655
2 ADAM23 206262018 gene 2 122 0 0.0293422761328664 14.4323181086406
2 FASTKD2 206948693 gene 2 122 0 0.00742228541547896 4.56034586218385
2 LANCL1 210565268 gene 2 124 0 0.0373890673351915 15.9931061986481
2 ERBB4 211211627 gene 2 124 0 0.0159619577139579 9.13357319508274
2 SPAG16 213252579 gene 2 126 0 0.0463521565689213 14.1498967696941
2 ATIC 215312057 gene 2 127 0 0.0189743265763181 5.62987674140483
2 CYP27A1 218678710 gene 2 129 0 0.0279569250428466 6.51230759884052
2 RESP18 219287136 gene 2 129 0 0.0245270656119062 5.17654466925811
2 RNF25 218816878 gene 2 129 0 0.0348639772772802 8.5634472810067
2 ASIC4 219519692 gene 2 129 0 0.178313356974813 23.5486382907994
